cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,edible
25,6,0,7,0.8519293381398598,38,4,0.8884502877862838,1
32,6,0,7,0.9593620405316058,37,4,1.8042727086281731,1
31,6,0,7,0.9315091176893012,38,4,1.8042727086281731,1
18,6,0,7,1.019046875193687,25,4,1.8042727086281731,1
39,6,0,7,0.6569588782437281,58,4,0.9431945538974952,1
25,6,0,7,0.8917192279145806,43,4,1.8042727086281731,1
30,6,0,5,0.9792569854189661,39,4,1.8042727086281731,1
25,6,0,5,0.919572150756885,44,4,1.8042727086281731,1
38,6,0,7,0.8559083271173319,50,4,0.8884502877862838,1
16,6,0,5,1.0429208090585194,38,4,1.8042727086281731,1
36,6,0,5,1.023025864171159,40,4,1.8042727086281731,1
17,6,0,5,1.0548577759909357,34,4,0.8884502877862838,1
37,6,0,7,1.027004853148631,44,4,0.8884502877862838,1
36,6,0,5,0.8200974263200832,40,4,0.8884502877862838,1
26,6,0,7,0.8758032720046922,42,4,0.8884502877862838,1
30,6,0,5,0.8956982168920526,48,4,0.8884502877862838,1
26,6,0,7,0.7803075365453624,39,4,0.9431945538974952,1
35,6,0,5,1.0468997980359913,44,4,0.8884502877862838,1
34,6,0,5,0.8280554042750273,46,4,1.8042727086281731,1
13,6,0,7,1.0747527208782959,38,4,0.9431945538974952,1
12,6,0,7,1.08271069883324,29,4,0.8884502877862838,1
44,6,0,5,1.0548577759909357,49,4,0.8884502877862838,1
36,6,0,7,0.7763285475678904,52,4,0.8884502877862838,1
43,6,0,7,0.5256522419871498,66,4,1.8042727086281731,1
39,6,0,7,0.7922445034777786,51,4,0.9431945538974952,1
35,6,0,5,0.9235511397343571,44,4,1.8042727086281731,1
23,6,0,7,1.1105636216755446,38,4,1.8042727086281731,1
35,6,0,5,0.9036561948469968,42,4,0.8884502877862838,1
28,6,0,7,1.0071099082612707,49,4,1.8042727086281731,1
38,6,0,7,0.919572150756885,34,4,0.9431945538974952,1
22,6,0,7,0.9474250735991896,36,4,0.9431945538974952,1
31,6,0,7,0.9673200184865499,38,4,0.9431945538974952,1
31,6,0,5,0.7564336026805301,44,4,1.8042727086281731,1
26,6,0,5,0.7922445034777786,40,4,0.027372133055605714,1
34,6,0,5,0.9036561948469968,43,4,1.8042727086281731,1
28,6,0,7,0.6848118010860327,55,4,0.027372133055605714,1
22,6,0,7,0.8837612499596363,41,4,0.9431945538974952,1
38,6,0,5,0.7962234924552508,53,4,0.8884502877862838,1
18,6,0,5,0.9315091176893012,49,4,0.9431945538974952,1
33,6,0,7,0.8479503491623878,48,4,0.9431945538974952,1
36,6,0,7,1.0071099082612707,52,4,0.8884502877862838,1
12,6,0,7,1.078731709855768,27,4,0.8884502877862838,1
16,6,0,7,0.8877402389371084,41,4,0.8884502877862838,1
26,6,0,5,0.9593620405316058,40,4,1.8042727086281731,1
33,6,0,7,0.6609378672212003,51,4,0.9431945538974952,1
29,6,0,5,0.7325596688156976,49,4,0.8884502877862838,1
41,6,0,7,0.859887316094804,50,4,0.9431945538974952,1
26,6,0,7,0.863866305072276,53,4,0.9431945538974952,1
23,6,0,7,0.9434460846217175,53,4,1.8042727086281731,1
29,6,0,5,0.7285806798382255,45,4,0.9431945538974952,1
32,6,0,5,0.8718242830272201,56,4,0.8884502877862838,1
33,6,0,7,0.649000900288784,60,4,0.027372133055605714,1
25,6,0,7,1.0866896878107122,43,4,0.8884502877862838,1
28,6,0,7,0.8877402389371084,39,4,0.8884502877862838,1
32,6,0,7,0.7683705696129463,52,4,0.9431945538974952,1
20,6,0,7,0.9514040625766617,44,4,0.027372133055605714,1
33,6,0,7,0.7763285475678904,53,4,0.027372133055605714,1
23,6,0,5,0.9514040625766617,34,4,0.027372133055605714,1
32,6,0,7,0.8240764152975553,42,4,0.8884502877862838,1
43,6,0,7,0.5296312309646218,61,4,0.9431945538974952,1
45,6,0,5,0.597274043581647,53,4,0.8884502877862838,1
41,6,0,7,0.7444966357481138,58,4,0.027372133055605714,1
40,6,0,7,0.6012530325591191,66,4,0.8884502877862838,1
18,6,0,5,1.078731709855768,33,4,0.9431945538974952,1
20,6,0,7,0.9474250735991896,41,4,1.8042727086281731,1
38,6,0,7,0.8200974263200832,48,4,0.027372133055605714,1
38,6,0,5,0.7962234924552508,55,4,0.9431945538974952,1
26,6,0,5,0.7405176467706417,51,4,0.8884502877862838,1
24,6,0,5,0.8360133822299715,38,4,0.027372133055605714,1
27,6,0,7,0.7365386577931696,43,4,0.9431945538974952,1
41,6,0,5,0.7484756247255858,55,4,0.9431945538974952,1
30,6,0,5,0.8877402389371084,45,4,0.9431945538974952,1
26,6,0,7,0.6330849443788957,58,4,0.9431945538974952,1
20,6,0,7,1.0110888972387428,44,4,0.9431945538974952,1
25,6,0,7,0.7325596688156976,47,4,0.8884502877862838,1
20,6,0,7,0.9394670956442455,38,4,0.8884502877862838,1
43,6,0,5,0.7285806798382255,51,4,1.8042727086281731,1
28,6,0,7,0.8479503491623878,42,4,0.027372133055605714,1
50,6,0,7,0.652979889266256,59,4,0.8884502877862838,1
30,6,0,5,0.8837612499596363,50,4,0.9431945538974952,1
29,6,0,5,0.9553830515541337,38,4,1.8042727086281731,1
37,6,0,5,0.7962234924552508,56,4,0.9431945538974952,1
37,6,0,5,0.9076351838244688,49,4,0.9431945538974952,1
42,6,0,5,0.919572150756885,47,4,0.027372133055605714,1
40,6,0,5,0.8002024814327229,45,4,1.8042727086281731,1
23,6,0,7,1.0150678862162148,57,4,0.027372133055605714,1
21,6,0,5,0.9832359743964383,34,4,0.9431945538974952,1
31,6,0,5,0.8519293381398598,57,4,0.9431945538974952,1
33,6,0,5,0.7484756247255858,50,4,0.9431945538974952,1
30,6,0,7,0.5734001097168147,66,4,0.027372133055605714,1
36,6,0,7,1.0031309192837985,34,4,1.8042727086281731,1
20,6,0,5,1.0429208090585194,38,4,0.027372133055605714,1
41,6,0,7,0.7604125916580021,52,4,0.027372133055605714,1
14,6,0,7,1.0468997980359913,40,4,0.8884502877862838,1
33,6,0,7,0.9593620405316058,43,4,0.027372133055605714,1
13,6,0,5,0.8559083271173319,38,4,0.8884502877862838,1
19,6,0,5,0.8240764152975553,42,4,1.8042727086281731,1
32,6,0,7,0.6887907900635047,57,4,0.9431945538974952,1
40,6,0,5,0.919572150756885,55,4,0.8884502877862838,1
41,6,0,5,0.6728748341536165,51,4,0.027372133055605714,1
36,6,0,5,0.859887316094804,47,4,1.8042727086281731,1
20,6,0,7,0.8996772058695247,45,4,0.9431945538974952,1
37,6,0,7,0.8877402389371084,43,4,0.9431945538974952,1
24,6,0,7,0.8240764152975553,50,4,1.8042727086281731,1
32,6,0,7,0.808160459387667,49,4,0.9431945538974952,1
30,6,0,7,0.8956982168920526,45,4,0.027372133055605714,1
30,6,0,5,0.975277996441494,43,4,0.8884502877862838,1
292,0,0,3,1.1185215996304887,202,3,0.027372133055605714,0
366,0,0,3,0.35455571595585056,292,6,0.027372133055605714,0
354,2,0,3,0.11496498338585417,322,6,1.8042727086281731,0
453,0,0,3,0.37445066084321094,336,3,0.8884502877862838,0
269,2,0,3,0.6211479774464795,249,6,1.8042727086281731,0
410,0,0,3,0.47392538528001277,292,6,0.9431945538974952,0
398,0,0,3,0.18345918992455137,265,3,0.8884502877862838,0
406,0,0,3,0.02032064184819634,373,6,0.8884502877862838,0
326,0,0,3,0.8121394483651391,220,3,0.8884502877862838,0
409,2,0,3,0.3943456057305713,298,3,0.8884502877862838,0
259,2,0,3,0.6370639333563678,226,6,1.8042727086281731,0
284,2,0,3,0.8678452940497481,204,3,1.8042727086281731,0
340,0,0,3,0.3346607710684902,272,3,0.9431945538974952,0
410,0,0,3,0.3585347049333226,260,6,0.9431945538974952,0
353,2,0,3,0.266166564529793,357,6,1.8042727086281731,0
427,0,0,3,0.3903666167530992,322,6,0.027372133055605714,0
363,2,0,3,0.3465977380009064,328,6,0.8884502877862838,0
474,0,0,3,0.15162727810477478,339,6,0.027372133055605714,0
235,0,0,3,0.6450219113113119,239,6,0.027372133055605714,0
365,2,0,3,0.02429963082566841,330,3,0.9431945538974952,0
477,0,0,3,0.2232490796992721,306,3,0.027372133055605714,0
304,0,0,3,0.6808328121085606,273,3,0.8884502877862838,0
400,2,0,3,0.04419457571302878,383,3,0.027372133055605714,0
468,0,0,3,0.3147658261811298,348,3,0.027372133055605714,0
383,0,0,3,0.2670179584514649,270,3,0.8884502877862838,0
284,0,0,3,0.5057572970997893,207,3,0.9431945538974952,0
400,2,0,3,0.03140621485894062,328,3,0.027372133055605714,0
213,2,0,3,0.8718242830272201,236,3,0.9431945538974952,0
357,0,0,3,0.04334318179135684,317,3,0.027372133055605714,0
264,0,0,3,0.02032064184819634,324,3,0.9431945538974952,0
430,0,0,3,0.24229263066496054,371,6,0.027372133055605714,0
408,0,0,3,0.3298303881693462,400,3,1.8042727086281731,0
487,2,0,3,0.1357113221948865,343,3,0.027372133055605714,0
531,0,0,3,0.34972533305670656,443,3,0.8884502877862838,0
326,2,0,3,0.2272280686767442,310,3,0.027372133055605714,0
328,2,0,3,0.5694211207393426,229,6,1.8042727086281731,0
283,2,0,3,0.7444966357481138,211,3,0.027372133055605714,0
273,2,0,3,0.7285806798382255,242,3,0.9431945538974952,0
364,0,0,3,0.434135495505292,318,3,1.8042727086281731,0
199,0,0,3,0.6330849443788957,199,6,0.9431945538974952,0
423,2,0,3,0.015490258949052328,311,6,1.8042727086281731,0
411,2,0,3,0.3903666167530992,302,6,0.9431945538974952,0
413,2,0,3,0.3306817820910181,327,6,0.8884502877862838,0
362,0,0,3,0.6887907900635047,192,6,0.8884502877862838,0
430,2,0,3,1.0261534592269592,415,6,1.8042727086281731,0
494,0,0,3,0.270996947428937,273,6,1.8042727086281731,0
248,0,0,3,0.4977993191448452,287,6,0.027372133055605714,0
405,0,0,3,0.12775334423994233,268,3,0.027372133055605714,0
268,0,0,3,0.8240764152975553,204,6,0.027372133055605714,0
431,0,0,3,0.0879634544652216,314,3,0.9431945538974952,0
314,2,0,3,0.808160459387667,256,3,0.9431945538974952,0
182,0,0,3,0.45800942937012445,267,6,0.8884502877862838,0
261,0,0,3,0.163564245037191,233,6,0.9431945538974952,0
347,0,0,3,0.2511020025415766,342,3,0.8884502877862838,0
395,2,0,3,0.5327588260204219,356,6,1.8042727086281731,0
378,0,0,3,0.2820825204396813,344,3,0.027372133055605714,0
458,0,0,3,0.4452210685160363,314,3,0.9431945538974952,0
173,2,0,3,0.6410429223338399,158,3,1.8042727086281731,0
436,0,0,3,0.0035532920166361052,372,6,0.9431945538974952,0
387,0,0,3,0.08313307156607759,297,3,0.027372133055605714,0
237,2,0,3,0.5853370766492308,277,3,0.027372133055605714,0
390,0,0,3,0.04021558673555671,319,6,0.9431945538974952,0
405,0,0,3,0.17550121196960722,333,6,0.9431945538974952,0
286,2,0,3,0.3943456057305713,293,6,1.8042727086281731,0
429,0,0,3,0.23433465271001638,341,6,1.8042727086281731,0
378,0,0,3,0.2272280686767442,258,3,1.8042727086281731,0
464,0,0,3,0.321872410214402,324,6,0.027372133055605714,0
379,2,0,3,0.6291059554014237,276,6,0.027372133055605714,0
328,0,0,3,0.163564245037191,258,3,1.8042727086281731,0
368,0,0,3,0.4540304403926524,246,3,0.027372133055605714,0
358,2,0,3,0.3068078482261857,277,6,0.8884502877862838,0
400,2,0,3,0.14679689520563077,382,6,0.9431945538974952,0
407,0,0,3,0.4898413411899011,308,3,1.8042727086281731,0
285,0,0,3,0.9514040625766617,213,3,0.9431945538974952,0
408,2,0,3,0.4062825726629875,288,6,1.8042727086281731,0
336,2,0,3,0.21927009072180004,315,3,1.8042727086281731,0
402,2,0,3,0.652979889266256,286,6,0.9431945538974952,0
389,2,0,3,0.06408952060038915,313,6,1.8042727086281731,0
394,2,0,3,0.19141716787949553,312,6,0.027372133055605714,0
354,2,0,3,0.17067082907046321,290,3,0.8884502877862838,0
353,2,0,3,0.07119610463366136,288,3,1.8042727086281731,0
350,0,0,3,0.378429649820683,297,3,0.9431945538974952,0
377,0,0,3,0.7763285475678904,243,6,1.8042727086281731,0
387,0,0,3,0.31874481515860187,310,3,0.8884502877862838,0
335,0,0,3,0.47392538528001277,271,6,0.027372133055605714,0
373,2,0,3,0.8439713601849157,275,6,0.027372133055605714,0
267,0,0,3,0.7126647239283372,304,3,0.027372133055605714,0
345,0,0,3,0.23916503560916041,260,6,0.8884502877862838,0
535,2,0,3,0.20335413481191175,328,3,0.9431945538974952,0
314,0,0,3,0.2621875755523209,297,3,0.8884502877862838,0
348,2,0,3,0.7086857349508652,242,6,1.8042727086281731,0
422,2,0,3,0.17152222299213515,267,6,1.8042727086281731,0
401,0,0,3,0.24229263066496054,355,3,1.8042727086281731,0
406,2,0,3,0.41424055061793164,256,6,0.027372133055605714,0
374,0,0,3,0.1357113221948865,323,3,0.9431945538974952,0
387,2,0,3,0.15162727810477478,340,3,0.9431945538974952,0
368,2,0,3,0.32272380413607393,319,6,0.9431945538974952,0
348,0,0,3,0.35455571595585056,266,6,1.8042727086281731,0
318,0,0,3,0.15560626708224684,279,6,0.9431945538974952,0
374,0,0,3,0.08711206054354965,356,3,1.8042727086281731,0
328,0,0,3,0.378429649820683,247,6,0.9431945538974952,0
331,2,0,3,0.5216732530096777,304,6,0.8884502877862838,0
433,2,0,3,0.11581637730752611,367,3,0.8884502877862838,0
429,2,0,3,0.06806850957786123,281,3,0.8884502877862838,0
446,0,0,3,0.17067082907046321,385,3,1.8042727086281731,0
413,0,0,3,0.03936419281388477,277,3,1.8042727086281731,0
460,2,0,3,0.4332841015836201,373,6,1.8042727086281731,0
325,2,0,3,0.16754323401466306,314,3,0.9431945538974952,0
376,2,0,3,0.15958525605971893,293,3,0.027372133055605714,0
213,0,0,3,0.8797822609821643,226,3,1.8042727086281731,0
466,0,0,3,0.17862880702540737,273,6,1.8042727086281731,0
543,2,0,3,0.33380937714681824,399,3,0.8884502877862838,0
326,0,0,3,0.41026156164045957,251,3,0.9431945538974952,0
316,2,0,3,0.5574841538069263,310,6,1.8042727086281731,0
123,0,0,3,0.9633410295090779,287,6,0.9431945538974952,0
341,0,0,3,0.13883891725068662,392,3,1.8042727086281731,0
317,2,0,3,0.18345918992455137,299,3,0.8884502877862838,0
414,0,0,3,0.434135495505292,345,3,0.8884502877862838,0
496,0,0,3,0.07119610463366136,392,3,0.8884502877862838,0
413,2,0,3,0.3465977380009064,300,6,0.9431945538974952,0
416,2,0,3,0.05925913770124514,330,3,0.9431945538974952,0
427,2,0,3,0.5694211207393426,255,6,1.8042727086281731,0
458,0,0,3,0.011511269971580253,335,3,1.8042727086281731,0
387,2,0,3,0.1476482891273027,329,3,0.027372133055605714,0
327,2,0,3,0.09990042139763781,299,6,0.9431945538974952,0
325,0,0,3,0.32272380413607393,264,6,0.9431945538974952,0
431,2,0,3,0.5009269142006454,402,3,0.8884502877862838,0
290,2,0,3,0.8917192279145806,240,6,0.9431945538974952,0
382,0,0,3,0.43015650652781995,324,3,1.8042727086281731,0
311,0,0,3,0.37445066084321094,268,3,0.8884502877862838,0
313,2,0,3,0.23120705765421626,318,6,0.8884502877862838,0
349,2,0,3,0.8678452940497481,214,3,0.027372133055605714,0
398,0,0,3,0.28293391436135323,282,6,0.027372133055605714,0
260,2,0,3,0.8399923712074435,182,6,0.027372133055605714,0
377,0,0,3,0.6092110105140632,281,6,1.8042727086281731,0
397,2,0,3,0.429305112606148,359,3,0.9431945538974952,0
325,0,0,3,0.07517509361113343,327,3,0.9431945538974952,0
295,2,0,3,0.21131211276685588,348,6,1.8042727086281731,0
324,2,0,3,0.1905657739578236,321,3,0.027372133055605714,0
278,0,0,3,0.6688958451761444,217,6,1.8042727086281731,0
446,2,0,3,0.4898413411899011,350,6,0.8884502877862838,0
286,2,0,3,0.919572150756885,230,3,1.8042727086281731,0
399,2,0,3,0.2988498702712415,334,6,0.9431945538974952,0
333,2,0,3,0.3625136939107947,261,6,0.9431945538974952,0
294,0,0,3,0.270996947428937,309,3,0.9431945538974952,0
436,2,0,3,0.4381144844827641,284,3,0.9431945538974952,0
299,2,0,3,0.7365386577931696,290,6,0.027372133055605714,0
264,0,0,3,0.36649268288826675,246,3,1.8042727086281731,0
324,2,0,3,0.028278619803140486,321,3,0.9431945538974952,0
368,2,0,3,0.40230358368551544,246,3,0.9431945538974952,0
324,0,0,3,0.7444966357481138,260,6,1.8042727086281731,0
375,2,0,3,0.4213471346512039,369,6,0.9431945538974952,0
384,0,0,3,0.3298303881693462,326,3,0.9431945538974952,0
346,2,0,3,0.07119610463366136,363,6,1.8042727086281731,0
350,0,0,3,0.11894397236332625,364,3,0.027372133055605714,0
351,0,0,3,0.1357113221948865,357,3,0.027372133055605714,0
374,2,0,3,0.2550809915190487,309,3,0.9431945538974952,0
324,2,0,3,0.6569588782437281,242,6,0.9431945538974952,0
323,2,0,3,0.3068078482261857,222,3,0.8884502877862838,0
338,0,0,3,0.18345918992455137,283,3,0.9431945538974952,0
429,0,0,3,0.4420934734602362,295,3,0.027372133055605714,0
259,0,0,3,0.5336102199420939,257,3,0.027372133055605714,0
488,2,0,3,0.16754323401466306,266,6,1.8042727086281731,0
388,0,0,3,0.37445066084321094,248,6,0.027372133055605714,0
385,2,0,3,0.0879634544652216,340,6,0.8884502877862838,0
395,2,0,3,0.1476482891273027,290,6,0.9431945538974952,0
419,2,0,3,0.06408952060038915,299,3,0.8884502877862838,0
392,2,0,3,0.28293391436135323,268,6,1.8042727086281731,0
271,2,0,3,0.5097362860772614,265,3,0.9431945538974952,0
463,2,0,3,0.19937514583443966,370,3,0.9431945538974952,0
443,2,0,3,0.24712301356410454,309,6,0.8884502877862838,0
450,0,0,3,0.02742722588146855,330,6,0.9431945538974952,0
378,0,0,3,0.46596740732506864,280,6,0.9431945538974952,0
343,0,0,3,0.21927009072180004,336,3,0.027372133055605714,0
336,2,0,3,0.2988498702712415,292,6,1.8042727086281731,0
330,2,0,3,0.5893160656267029,248,3,1.8042727086281731,0
329,2,0,3,0.5694211207393426,281,6,0.8884502877862838,0
392,0,0,3,0.37757825589901106,346,3,0.9431945538974952,0
371,2,0,3,0.5495261758519822,273,6,0.9431945538974952,0
493,0,0,3,0.21927009072180004,305,3,0.027372133055605714,0
421,0,0,3,0.06806850957786123,299,6,0.9431945538974952,0
402,2,0,3,0.2462716196424326,415,3,0.027372133055605714,0
290,2,0,3,0.46596740732506864,258,6,0.027372133055605714,0
362,2,0,3,0.0879634544652216,335,6,1.8042727086281731,0
311,2,0,3,0.6887907900635047,216,6,1.8042727086281731,0
204,0,0,3,0.6171689884690075,202,6,1.8042727086281731,0
459,0,0,3,0.2741245424847371,353,6,0.027372133055605714,0
293,2,0,3,0.808160459387667,239,6,0.8884502877862838,0
306,2,0,3,0.03623659775808463,302,6,0.9431945538974952,0
317,2,0,3,0.27895492538388117,287,6,0.027372133055605714,0
427,2,0,3,0.4898413411899011,324,6,0.9431945538974952,0
337,2,0,3,0.21529110174432797,284,3,0.027372133055605714,0
402,2,0,3,0.21529110174432797,303,3,0.9431945538974952,0
309,0,0,3,0.3943456057305713,336,6,1.8042727086281731,0
442,2,0,3,0.28606150941715336,332,3,1.8042727086281731,0
419,0,0,3,0.5893160656267029,264,3,0.9431945538974952,0
272,2,0,3,0.4261775175503479,243,3,0.8884502877862838,0
354,0,0,3,0.38638762777562713,280,3,0.027372133055605714,0
374,0,0,3,0.18743817890202344,292,3,0.8884502877862838,0
272,0,0,3,0.4381144844827641,257,6,0.8884502877862838,0
406,2,0,3,0.2670179584514649,238,6,0.9431945538974952,0
373,0,0,3,0.06408952060038915,296,6,0.8884502877862838,0
296,0,0,3,0.5893160656267029,227,3,1.8042727086281731,0
462,0,0,3,0.373599266921539,393,6,1.8042727086281731,0
421,0,0,3,0.07915408258860551,371,3,1.8042727086281731,0
302,0,0,3,0.7643915806354742,255,6,0.9431945538974952,0
274,0,0,3,0.5256522419871498,293,6,0.8884502877862838,0
331,0,0,3,0.04817356469050085,348,6,0.027372133055605714,0
317,2,0,3,0.10785839935258197,301,3,0.9431945538974952,0
505,0,0,3,0.16669184009299115,375,3,0.8884502877862838,0
289,2,0,3,0.8837612499596363,226,6,0.027372133055605714,0
410,0,0,3,0.15077588418310284,317,6,0.027372133055605714,0
336,0,0,3,0.26303896947399286,345,3,0.027372133055605714,0
315,0,0,3,0.04817356469050085,337,6,0.027372133055605714,0
469,0,0,3,0.12775334423994233,317,3,0.9431945538974952,0
286,0,0,3,0.485862352212429,223,6,0.027372133055605714,0
307,2,0,3,0.7285806798382255,234,3,0.027372133055605714,0
347,2,0,3,0.7405176467706417,263,3,0.8884502877862838,0
400,2,0,3,0.011511269971580253,389,3,0.8884502877862838,0
429,2,0,3,0.2948708812937694,292,3,0.8884502877862838,0
312,2,0,3,0.7643915806354742,239,6,1.8042727086281731,0
397,2,0,3,0.19937514583443966,333,6,0.027372133055605714,0
420,2,0,3,0.00042569696083596866,358,6,1.8042727086281731,0
215,0,0,3,1.0866896878107122,267,6,0.8884502877862838,0
524,2,0,3,0.0353852038364127,261,6,1.8042727086281731,0
444,0,0,3,0.21131211276685588,308,6,0.8884502877862838,0
340,0,0,3,0.06806850957786123,425,6,0.9431945538974952,0
420,0,0,3,0.4133891566962597,371,6,0.027372133055605714,0
369,0,0,3,0.15162727810477478,310,6,0.8884502877862838,0
413,0,0,3,0.3505767269783785,291,3,0.027372133055605714,0
321,0,0,3,0.38638762777562713,291,3,0.8884502877862838,0
375,2,0,3,0.5336102199420939,312,3,0.8884502877862838,0
251,2,0,3,0.3028288592487136,363,3,1.8042727086281731,0
335,0,0,3,0.17464981804793528,335,6,0.9431945538974952,0
304,0,0,3,0.6848118010860327,232,3,0.8884502877862838,0
373,0,0,3,0.05215255366797293,344,3,0.027372133055605714,0
435,2,0,3,0.10700700543091003,360,3,0.8884502877862838,0
446,2,0,3,0.4770529803358129,420,6,1.8042727086281731,0
411,0,0,3,0.1109859944083821,336,3,0.8884502877862838,0
309,2,0,3,0.649000900288784,292,3,1.8042727086281731,0
359,0,0,3,0.3346607710684902,287,3,0.9431945538974952,0
402,2,0,3,0.163564245037191,351,6,0.027372133055605714,0
367,2,0,3,0.3585347049333226,290,6,1.8042727086281731,0
394,0,0,3,0.028278619803140486,339,6,0.8884502877862838,0
373,2,0,3,0.04817356469050085,365,3,1.8042727086281731,0
417,2,0,3,0.4261775175503479,322,6,0.8884502877862838,0
259,2,0,3,0.537589208919566,234,6,0.9431945538974952,0
323,2,0,3,0.02742722588146855,299,6,0.8884502877862838,0
388,0,0,3,0.47790437425748483,296,3,0.027372133055605714,0
412,0,0,3,0.24314402458663248,353,3,1.8042727086281731,0
376,0,0,3,0.2670179584514649,282,6,0.8884502877862838,0
360,2,0,3,0.21529110174432797,255,3,0.027372133055605714,0
366,2,0,3,0.2232490796992721,268,3,0.8884502877862838,0
351,0,0,3,0.8996772058695247,248,6,0.8884502877862838,0
